drugbank_id	bindingdb_id	uniprot	entrez_gene	measure	affinity_nM	n_measures	sources	pubmeds
DB00208	85509	P33261	1557	Ki	16944.0255	2	ChEMBL	22409598,16248836
DB00208	85509	P35354	5743	Ki	10001	1	PDSP Ki	10377455
DB00210	50048280	P10276	5914	Ki	1100	2	ChEMBL	8544175
DB00210	50048280	P10826	5915	Ki	34	2	ChEMBL	8544175
DB00210	50048280	P13631	5916	Ki	130	2	ChEMBL	8544175
DB00212	50077669	P00797	5972	Ki	0.7	1	ChEMBL	10669559
DB00213	50241342	O15244	6582	IC50	1500	1	ChEMBL	23241029
DB00213	50241342	O15245	6580	IC50	500001	1	ChEMBL	23241029
DB00213	50241342	O75751	6581	IC50	137000	1	ChEMBL	23241029
DB00213	50241342	P08183	5243	IC50	17900	1	ChEMBL	11770010
DB00213	50241342	Q86VL8	146802	IC50	146969.53154	2	ChEMBL	23241029
DB00213	50241342	Q96FL8	55244	IC50	6970.54288	3	ChEMBL	23241029
DB00213	50241342	Q9UNQ0	9429	IC50	10000	1	ChEMBL	15313923
DB00213	50409893	P11712	1559	Ki	96332.75663	2	ChEMBL	14761192
DB00215	25870	O15245	6580	IC50	18800	1	ChEMBL	18788725
DB00215	25870	P08908	3350	Ki	10001	1	PDSP Ki	11454918
DB00215	25870	P08913	150	Ki	10001	1	PDSP Ki	11454918
DB00215	25870	P23975	6530	Ki	10242.77443	12	PDSP Ki,ChEMBL	9400006,9537821,11454918,12232544,14744476,14971892,23168018
DB00215	25870	P28221	3352	Ki	10001	1	PDSP Ki	11454918
DB00215	25870	P28222	3351	Ki	10001	1	PDSP Ki	11454918
DB00215	25870	P28223	3356	Ki	10001	1	PDSP Ki	11454918
DB00215	25870	P28335	3358	Ki	617	1	PDSP Ki	11454918
DB00215	25870	P31645	6532	Ki	3.84902	15	PDSP Ki,ChEMBL	9400006,9537821,12232544,14744476,14971892,18644726,18487050,23265880,23168018
DB00215	25870	Q01959	6531	Ki	16668.18591	10	PDSP Ki,ChEMBL	9537821,11454918,12232544,14744476,14971892,23168018
DB00215	25870	Q12809	3757	IC50	3981.0525	4	ChEMBL	12873512,15911273,18448342,21185626
DB00215	86046	P23975	6530	Ki	7901.66077	2	PDSP Ki	12232544
DB00215	86046	P31645	6532	Ki	49.11212	2	PDSP Ki	12232544
DB00215	86046	Q01959	6531	Ki	10001	2	PDSP Ki	12232544
DB00215	50302225	P31645	6532	Kd	2.6	1	ChEMBL	24944746
DB00218	50366824	Q12809	3757	IC50	104945.9831	8	ChEMBL	12873512,21443219,12190308,15911273,18448342,19110341,21185626,15745831
DB00220	50366785	P08183	5243	IC50	2572.77258	5	ChEMBL	12699389,17664327,10820137
DB00220	50366785	P08684	1576	Ki	692.82032	2	ChEMBL	22409598,16248836
DB00220	50366785	P20815	1577	Ki	570	1	ChEMBL	16248836
DB00220	50366785	Q9UNQ0	9429	IC50	12500	1	ChEMBL	15007102
DB00224	517	O15244	6582	IC50	142000	1	ChEMBL	23241029
DB00224	517	O15245	6580	IC50	208000	1	ChEMBL	23241029
DB00224	517	O75751	6581	IC50	500001	1	ChEMBL	23241029
DB00224	517	P08183	5243	IC50	66332.82747	2	ChEMBL	17664327,10820137
DB00224	517	P08684	1576	Ki	480	1	ChEMBL	16248836
DB00224	517	P10635	1565	IC50	30001	1	ChEMBL	12161148
DB00224	517	Q86VL8	146802	IC50	62450.04243	2	ChEMBL	23241029
DB00224	517	Q96FL8	55244	IC50	2931.56172	3	ChEMBL	23241029
DB00227	34168	P04035	3156	IC50	216.21169	7	ChEMBL	21872367,1656041,1597859,1527791,2296036,23570542
DB00227	34168	P08183	5243	IC50	36543.01579	5	ChEMBL	15616150,11716514,11474784
DB00227	34168	P20701	3683	Kd	12900	1	ChEMBL	23339734
DB00227	34168	Q13547	3065	IC50	11911	1	ChEMBL	23570542
DB00227	34168	Q16850	1595	IC50	200001	1	ChEMBL	17194716
DB00227	34168	Q92769	3066	IC50	25933	1	ChEMBL	23570542
DB00227	34168	Q9UBN7	10013	IC50	16285	1	ChEMBL	23570542
DB00227	34168	Q9Y6L6	10599	IC50	28000	1	ChEMBL	15616150
DB00227	50003235	P04035	3156	IC50	18	1	ChEMBL	1433193
DB00227	50004774	P04035	3156	Ki	0.6	1	ChEMBL	
DB00231	50408032	P30536	706	IC50	15995580286.15	1	ChEMBL	8978853
DB00233	48319	P00915	759	Ki	240000	1	ChEMBL	18819808
DB00233	48319	P00918	760	Ki	1230000	1	ChEMBL	18819808
DB00233	48319	P18031	5770	Kd	120000	3	ChEMBL	12877578,13678400,15214773
DB00233	48319	Q92731	2100	IC50	9674.03154	2	PubChem	
DB00234	35226	P08908	3350	Ki	10001	1	PDSP Ki	11454918
DB00234	35226	P08913	150	Ki	10001	1	PDSP Ki	11454918
DB00234	35226	P23975	6530	Ki	3.73586	3	PDSP Ki,BindingDB	11454918,12431845,19836247
DB00234	35226	P28221	3352	Ki	10001	1	PDSP Ki	11454918
DB00234	35226	P28222	3351	Ki	10001	1	PDSP Ki	11454918
DB00234	35226	P28223	3356	Ki	10001	1	PDSP Ki	11454918
DB00234	35226	P28335	3358	Ki	457	1	PDSP Ki	11454918
DB00234	35226	P31645	6532	Ki	216.97926	2	PDSP Ki	11454918,12431845
DB00234	35226	Q01959	6531	Ki	10001	2	PDSP Ki	11454918,12431845
DB00234	50124566	P23975	6530	Ki	3.01841	3	PDSP Ki,ChEMBL	18387300,14971892,18313294
DB00234	50124566	P31645	6532	Ki	218.40978	4	PDSP Ki,ChEMBL	18387300,12620070,14971892,18313294
DB00234	50124566	Q01959	6531	Ki	2783.36642	4	PDSP Ki,ChEMBL	18387300,12620070,14971892,18313294
DB00234	50370475	P23975	6530	Ki	1.04	1	ChEMBL	19067522
DB00234	50370475	P31645	6532	Ki	661	1	ChEMBL	19067522
DB00234	50370475	Q01959	6531	Ki	2001	1	ChEMBL	19067522
DB00235	15296	O76074	8654	IC50	9022.19485	2	ChEMBL	8027992,7658441
DB00235	15296	Q14432	5139	IC50	2309.10068	3	BindingDB,ChEMBL	22356915,19628397
DB00242	38920	Q13285	2516	IC50	549.87635	2	PubChem	
DB00244	60918	P35354	5743	Ki	10001	1	PDSP Ki	10377455
DB00244	60918	Q9UM07	23569	IC50	10000001	1	ChEMBL	17964793
DB00244	60918	Q9UPY5	23657	IC50	1000001	1	ChEMBL	21889337
DB00245	86698	P08172	1129	Ki	1.4	1	PDSP Ki	1346637
DB00245	86698	P35367	3269	Ki	1.1	1	PDSP Ki	6146381
DB00245	50366775	P31645	6532	IC50	24100	2	ChEMBL	8027983,8558504
DB00245	50366775	Q01959	6531	IC50	312	2	ChEMBL	8027983,8558504
DB00246	50048803	P07305	3005	Ki	15	1	US Patent	
DB00246	50048803	P08172	1129	Ki	2705.54985	2	PDSP Ki	11132243,14642972
DB00246	50048803	P08588	153	Ki	2570	1	PDSP Ki	8935801
DB00246	50048803	P08908	3350	Ki	9.28592	6	PDSP Ki,ChEMBL	8935801,11132243,12629531,18160289,18595716,11170639
DB00246	50048803	P08913	150	Ki	157.97447	3	PDSP Ki	8935801,11132243,12629531
DB00246	50048803	P14416	1813	Ki	5.07949	6	ChEMBL	18160289,18595716,11170639,14998318,23043306,23919353
DB00246	50048803	P21917	1815	Ki	36.51122	3	ChEMBL	18595716,11170639,14998318
DB00246	50048803	P28221	3352	Ki	3.49857	2	PDSP Ki	8935801,11132243
DB00246	50048803	P28222	3351	Ki	0.99	1	PDSP Ki	8935801
DB00246	50048803	P28223	3356	Ki	0.2942	9	PDSP Ki,US Patent,ChEMBL	8935801,11132243,12176106,12629531,18160289,18595716,11170639,14998318
DB00246	50048803	P28335	3358	Ki	3.65863	8	PDSP Ki,US Patent,ChEMBL	10991983,11132243,12629531,18595716,20719507,11170639,14998318
DB00246	50048803	P28566	3354	Ki	360	1	PDSP Ki	8935801
DB00246	50048803	P31645	6532	Ki	277.63997	4	PDSP Ki,US Patent,ChEMBL	8935801,18595716
DB00246	50048803	P35367	3269	Ki	26.87676	6	PDSP Ki,ChEMBL	8935801,11132243,12629531,18595716,11170639,14998318
DB00246	50048803	P35462	1814	Ki	8.14325	3	ChEMBL	18595716,11170639,14998318
DB00246	50048803	P50406	3362	Ki	65.60248	3	PDSP Ki,ChEMBL	12629531,18595716,20719507
DB00246	50048803	Q12809	3757	IC50	132.46998	8	ChEMBL	12873512,12190308,19534531,15911273,18448342,19110341,21185626,15745831
DB00247	30708	P61981	7532	IC50	50001	1	PubChem	
DB00247	30708	Q07817	598	IC50	22633	1	PubChem	
DB00247	30708	Q07820	4170	IC50	20377	1	PubChem	
DB00247	50031942	P08908	3350	Ki	16.98	1	PDSP Ki	7984267
DB00247	50031942	P28221	3352	Ki	9.52628	2	PDSP Ki	1565658,7984267
DB00247	50031942	P28222	3351	Ki	18.25803	4	PDSP Ki	1565658,7984267
DB00247	50031942	P28223	3356	Ki	3.61564	7	PDSP Ki,ChEMBL	7582481,7984267,9225287,15322733,17067154,23043420
DB00247	50031942	P28335	3358	Ki	2.56815	5	PDSP Ki,ChEMBL	2904784,7582481,9225287,15322733,17067154
DB00247	50031942	P28566	3354	Ki	185.24708	5	PDSP Ki	1513320,2664084,7984267
DB00247	50031942	P30939	3355	Ki	33.93995	2	PDSP Ki	7984267,8380639
DB00247	50031942	P41595	3357	Ki	3.49866	9	PDSP Ki	7582481,8632342,9225287,9459568,10821800,11104741,12761331,15322733
DB00247	50031942	P50406	3362	Ki	258.7663	2	PDSP Ki	8226867,8522988
DB00247	50031942	Q99720	10280	IC50	912	1	ChEMBL	7990111
DB00248	86052	P08588	153	Ki	10001	1	PDSP Ki	12388666
DB00248	86052	P08908	3350	Ki	19.95	1	PDSP Ki	12388666
DB00248	86052	P08913	150	Ki	12.02	1	PDSP Ki	12388666
DB00248	86052	P25100	146	Ki	165.96	1	PDSP Ki	12388666
DB00248	86052	P28221	3352	Ki	8.71	1	PDSP Ki	12388666
DB00248	86052	P28222	3351	Ki	478.63	1	PDSP Ki	12388666
DB00248	86052	P28223	3356	Ki	6.17	1	PDSP Ki	12388666
DB00248	86052	P28335	3358	Ki	691.83	1	PDSP Ki	12388666
DB00248	86052	P35368	147	Ki	60.26	1	PDSP Ki	12388666
DB00248	86052	P41595	3357	Ki	1.17	1	PDSP Ki	12388666
DB00248	50426497	P41595	3357	Ki	1.4	1	ChEMBL	
DB00251	50375318	Q16850	1595	IC50	3000	1	ChEMBL	17194716
DB00252	50003655	P11712	1559	Ki	7745.96669	2	ChEMBL	10956186,14761192
DB00252	50003655	P35499	6329	Ki	24000	1	ChEMBL	14998340
DB00252	50003655	Q12809	3757	IC50	239941.6379	2	ChEMBL	15324906,21185626
DB00252	50003655	Q14524	6331	IC50	100001	1	ChEMBL	22364743
DB00252	50003655	Q99250	6326	IC50	100001	2	ChEMBL	19394229,20943396
DB00255	20625	P03372	2099	Ki	0.49	1	ChEMBL	12672240
DB00255	20625	Q06278	316	IC50	460	1	ChEMBL	20853847
DB00255	20625	Q14376	2582	IC50	75000	1	ChEMBL	16962325
DB00255	20625	Q92731	2100	Ki	0.63	1	ChEMBL	12672240
DB00255	20625	Q9UNQ0	9429	IC50	500.49975	2	ChEMBL	12533678
DB00257	31774	O15554	3783	IC50	120.82761	3	ChEMBL	19282171,18232633
DB00257	31774	P05093	1586	Ki	81.5	1	ChEMBL	12773039
DB00257	31774	P08183	5243	Ki	36283.32951	2	ChEMBL	11961113
DB00257	31774	P08684	1576	IC50	31.62278	2	ChEMBL	19128860,12699389
DB00257	31774	P11511	1588	IC50	1.8	1	ChEMBL	20413308
DB00257	31774	P22001	3738	IC50	6000	1	ChEMBL	19282171
DB00257	31774	P25024	3577	IC50	5546.60128	3	ChEMBL	23437772
DB00257	31774	P30518	554	IC50	6385.139	2	ChEMBL	23437772
DB00257	31774	P40925	4190	IC50	35000	1	ChEMBL	14521410
DB00257	31774	P51679	1233	IC50	1600	1	ChEMBL	23437772
DB00257	31774	Q12809	3757	IC50	3019.95	1	ChEMBL	21185626
DB00257	31774	Q16850	1595	IC50	130	1	ChEMBL	17194716
DB00257	31774	Q96RI1	9971	IC50	3240	1	ChEMBL	23688559
DB00258	50074329	O15552	2867	IC50	120000	1	ChEMBL	20005104
DB00258	50159793	P00915	759	Ki	10800	1	ChEMBL	21402476
DB00258	50159793	P00918	760	Ki	130000	2	ChEMBL	15664815,19297172
DB00258	50159793	P22748	762	Ki	550000	1	ChEMBL	15664815
DB00258	50159793	P35218	763	Ki	25900000	1	ChEMBL	15664815
DB00258	50159793	Q16790	768	Ki	150000001	1	ChEMBL	15664815
DB00259	10857	O43570	771	Ki	37	10	ChEMBL	24589511,16168653,21470859,21852133,22370338,16039853,16039848,18042384,20028100,22705188
DB00259	10857	P00915	759	Ki	26019.95113	44	BindingDB,ChEMBL	16539401,12747790,14971907,22883029,24589511,24746465,24792813,10649985,15837325,15908201,16168653,20211561,20624682,21208801,21251841,21332115,21470859,21757360,21852133,22285172,22370338,10843231,11229775,12643899,14684332,15203157,10411484,10479300,11906288,15454239,15546717,16039853,15603956,15686931,15686895,16459077,17228881,18042384,19124253,19520577,20028100,23391336,22705188,22974493
DB00259	10857	P00918	760	Ki	498.41415	50	BindingDB,ChEMBL	16539401,16302824,12747790,14971907,22883029,20443227,24589511,24746465,24792813,10649985,15837325,15908201,16168653,20211561,20624682,21208801,21145236,21251841,21332115,21470859,21757360,21852133,22285172,22370338,22386980,10843231,11229775,12643899,14684332,15203157,10411484,10479300,11906288,15454239,15546717,16039853,15603956,15686931,15686895,16459077,17228881,18042384,19124253,19520577,19846301,20028100,22424239,23391336,22705188,22974493
DB00259	10857	P07451	761	Ki	31243.30328	2	ChEMBL	17826101,20028100
DB00259	10857	P22748	762	Ki	6586.78716	3	ChEMBL	11229775,15686931,20028100
DB00259	10857	P23280	765	Ki	941	4	BindingDB,ChEMBL	19193158,21208801,17228881,20028100
DB00259	10857	P35218	763	Ki	32000	2	BindingDB,ChEMBL	16302824,20028100
DB00259	10857	P43166	766	Ki	70	2	ChEMBL	15686895,20028100
DB00259	10857	Q16790	768	Ki	413.60143	19	BindingDB,ChEMBL	12747790,24589511,15837325,15908201,16168653,21470859,21852133,22370338,12643899,15149691,15203157,15454239,15546717,16039848,15603956,17228881,18042384,20028100,22705188
DB00259	10857	Q9ULX7	23632	Ki	5400	3	ChEMBL	22370338,16039848,20028100
DB00259	10857	Q9Y2D0	11238	Ki	3650	2	BindingDB,ChEMBL	16302824,20028100
DB00260	50038178	Q7Z2H8	206358	Ki	4400000	1	ChEMBL	21955456
DB00260	50357231	Q7Z2H8	206358	Ki	7400000	1	ChEMBL	21955456
DB00262	50015950	P00390	2936	IC50	8100	1	ChEMBL	24321832
DB00263	50034452	P24530	1910	IC50	24000	1	ChEMBL	
DB00263	50034452	P25101	1909	IC50	802.66817	3	ChEMBL	8308857,14998318
DB00264	25756	P08183	5243	Ki	2e+05	1	ChEMBL	12477351
DB00264	25756	P08588	153	Kd	55	1	BindingDB	15655528
DB00264	25756	P10635	1565	IC50	24000	1	ChEMBL	15993593
DB00264	25756	P13945	155	Kd	6916	1	BindingDB	15655528
DB00266	35525	P11712	1559	Ki	1067.70783	2	ChEMBL	10956186,14761192
DB00266	35525	P15559	1728	IC50	63.8778	5	ChEMBL,BindingDB	17999461,17011189,19877692
DB00266	35525	Q16549	9159	IC50	1300	1	ChEMBL	21510613
DB00266	35525	Q9HC97	2859	Ki	39	1	ChEMBL	23888932
DB00268	50020680	P08588	153	Ki	10001	1	PDSP Ki	12388666
DB00268	50020680	P08908	3350	Ki	701.43453	2	PDSP Ki,ChEMBL	12388666,9057850
DB00268	50020680	P08913	150	Ki	1862.09	2	PDSP Ki	12388666,14978194
DB00268	50020680	P14416	1813	Ki	70.57745	2	ChEMBL	9057850,19324548
DB00268	50020680	P25100	146	Ki	10001	2	PDSP Ki	12388666,14978194
DB00268	50020680	P28221	3352	Ki	1380.38	2	PDSP Ki	12388666,14978194
DB00268	50020680	P28222	3351	Ki	10001	2	PDSP Ki	12388666,14978194
DB00268	50020680	P28223	3356	Ki	10001	2	PDSP Ki	12388666,14978194
DB00268	50020680	P28335	3358	Ki	10001	2	PDSP Ki	12388666,14978194
DB00268	50020680	P35368	147	Ki	10001	2	PDSP Ki	12388666,14978194
DB00268	50020680	P35462	1814	Ki	26.26576	2	ChEMBL	9057850,19324548
DB00268	50020680	P41595	3357	Ki	3801.89	2	PDSP Ki	12388666,14978194
DB00268	50020680	P50406	3362	Ki	10001	1	PDSP Ki	14978194
DB00273	10887	O43570	771	Ki	11.93458	12	BindingDB,ChEMBL	17125255,18640037,21314129,21723123,16039848,15686894,17475500,18406497,19827837,20028100,20201556,20472429
DB00273	10887	P00915	759	Ki	276.25462	41	BindingDB,ChEMBL	16539401,17125255,14971907,18640037,22883029,24792813,20624682,21208801,21251841,21300547,21314129,21332115,21506569,19435663,21723123,21757360,22285172,12617904,14684331,12166931,11784136,12747791,15546717,15686931,15686894,15686895,16459077,17228881,17376683,17475500,18644716,18990571,19124253,19398204,19520577,19827837,20028100,20201556,20472429,22443141,23391336
DB00273	10887	P00918	760	Kd	105.08927	3	ChEMBL	16759092,17420132,18363349
DB00273	10887	P07451	761	Ki	780000	4	BindingDB,ChEMBL	18640037,17826101,20028100,20472429
DB00273	10887	P22748	762	Ki	4900	8	BindingDB,ChEMBL	17125255,18640037,15686931,17376683,17475500,18990571,20028100,20472429
DB00273	10887	P23280	765	Ki	45	7	BindingDB,ChEMBL	18640037,19193158,21208801,17228881,17475500,20028100,20472429
DB00273	10887	P35218	763	Kd	25.4	1	ChEMBL	17420132
DB00273	10887	P43166	766	Ki	0.89493	12	BindingDB,ChEMBL	17125255,18640037,21395315,21506569,19435663,15686895,17376683,17475500,18406497,20028100,20472429,22443141
DB00273	10887	Q16790	768	Ki	147.82782	18	BindingDB,ChEMBL	16134940,17125255,18640037,21314129,21723123,14684331,15546717,16039848,17228881,17376683,17475500,19398204,19827837,20028100,20201556,20472429,22443141
DB00273	10887	Q9ULX7	23632	Ki	1460	11	BindingDB,ChEMBL	17125255,18640037,21506569,16039848,17376683,17475500,18406497,19398204,20028100,20472429,22443141
DB00273	10887	Q9Y2D0	11238	Ki	64.63304	9	BindingDB,ChEMBL	16302824,17125255,18640037,21300547,17475500,18644716,18990571,20028100,20472429
DB00274	50350471	P46059	6564	Ki	2.8e+07	2	ChEMBL	15974593,15567297
DB00274	50350471	Q16348	6565	Ki	4300000	1	ChEMBL	21741846
DB00276	87351	O15245	6580	IC50	5000	1	ChEMBL	18788725
DB00276	87351	P10635	1565	Ki	7500	1	ChEMBL	15481972
DB00276	87351	P11388	7153	IC50	9940	1	ChEMBL	19364657
DB00276	87351	Q06278	316	IC50	3200	1	ChEMBL	20853847
DB00276	87351	Q12809	3757	IC50	209.46432	2	ChEMBL	18243713,21185626
DB00276	87351	Q15788	8648	IC50	35879	1	PubChem	
DB00276	87351	Q9Y6Q9	8202	IC50	443.94	1	PubChem	
DB00277	10847	P05186	249	Ki	82000	1	ChEMBL	19038545
DB00277	10847	P09923	248	IC50	5001	1	ChEMBL	20031422
DB00277	10847	P29274	135	Ki	6039.24115	16	ChEMBL	8071944,10956220,15664822,16335918,16759111,16789747,17665891,18468446,19301821,20202853,15214785,19569717,20188574,21661720
DB00277	10847	P29275	136	Ki	7623.72202	10	PDSP Ki,ChEMBL	10496952,12014951,15664822,16250640,16759111,20202853,20537438,19569717,20188574
DB00277	10847	P30542	134	Kd	12000	1	ChEMBL	15771445
DB00277	10847	Q13231	1118	IC50	500001	1	BindingDB	16183021
DB00277	10847	Q9Y263	9373	IC50	5001	1	ChEMBL	20031422
DB00278	50038001	P00734	2147	Ki	14.9719	6	ChEMBL	8759623,7966150,10669559,10794696,12238922,12904065
DB00278	50038001	P00742	2159	Ki	53000	1	ChEMBL	23899618
DB00278	50038001	P00747	5340	Ki	257000	1	ChEMBL	23899618
DB00278	50038001	P00750	5327	Ki	87800	1	ChEMBL	23899618
DB00278	50091037	P00742	2159	Ki	210000	1	ChEMBL	10956211
DB00278	50091037	P07477	5644	Ki	5000	1	ChEMBL	10956211
DB00279	18860	P10275	367	IC50	50001	1	ChEMBL	22047606
DB00279	18860	P10827	7067	Kd	0.07641	6	ChEMBL,BindingDB	11597408,12109914,12825953,17988877,17168554,9653548
DB00279	18860	P10828	7068	Kd	0.09301	6	ChEMBL,BindingDB	11597408,12109914,12825953,17988877,17168554,9653548
DB00279	18860	P12004	5111	IC50	3600	1	ChEMBL	23395113
DB00279	50178971	P10827	7067	IC50	0.24	2	ChEMBL	16338239,17467994
DB00279	50178971	P10828	7068	IC50	0.2615	2	ChEMBL	16338239,17467994
DB00280	50028893	O15244	6582	IC50	2900	1	ChEMBL	21599003
DB00280	50028893	O15245	6580	IC50	90388.50425	2	ChEMBL	18788725,21599003
DB00280	50028893	Q12809	3757	IC50	60790.56195	5	ChEMBL	12873512,15324906,15911273,18448342,21185626
DB00280	50028893	Q86VL8	146802	IC50	100001	1	ChEMBL	21599003
DB00280	50028893	Q96FL8	55244	IC50	66000	1	ChEMBL	21599003
DB00281	50017662	O95069	3776	IC50	180000	1	ChEMBL	23121096
DB00281	50017662	P22460	3741	IC50	2188000	1	ChEMBL	17506538
DB00281	50017662	Q12809	3757	IC50	263026.8	2	ChEMBL	18262683,21185626
DB00281	50017662	Q14524	6331	IC50	108000	1	ChEMBL	17506538
DB00281	50017662	Q96FL8	55244	IC50	500001	1	ChEMBL	23241029
DB00282	12581	O95749	9453	IC50	180982.31958	2	BindingDB,ChEMBL	18800762,12014956
DB00282	12581	P14324	2224	Ki	149.39828	3	ChEMBL	14613320,18327899
DB00283	94606	O60240	5346	IC50	14700	1	PubChem	
DB00283	94606	P41235	3172	IC50	39836	1	PubChem	
DB00283	94606	Q00G26	440503	IC50	11013	1	PubChem	
DB00283	50253157	O15245	6580	IC50	4900	1	ChEMBL	18788725
DB00284	23406	P04745	276	IC50	996	1	BindingDB	18507367
DB00284	23406	P04745	277	IC50	996	1	BindingDB	18507367
DB00284	23406	P04745	278	IC50	996	1	BindingDB	18507367
DB00284	50333465	P10253	2548	IC50	27771.9573	3	ChEMBL	18595718,23262035
DB00285	82071	P08172	1129	Ki	5623.835	4	PDSP Ki	7855217,8100134,11750180
DB00285	82071	P08908	3350	Ki	10001	3	PDSP Ki	7855217,11454918,11750180
DB00285	82071	P08913	150	Ki	6310.07821	5	PDSP Ki	7855217,9400006,11454918,11750180
DB00285	82071	P23975	6530	Kd	1060	1	ChEMBL	9871604
DB00285	82071	P25929	4886	Ki	1000	1	PDSP Ki	11750180
DB00285	82071	P28221	3352	Ki	10001	2	PDSP Ki	11454918,11750180
DB00285	82071	P28222	3351	Ki	10001	2	PDSP Ki	11454918,11750180
DB00285	82071	P28223	3356	Ki	4722.52369	2	PDSP Ki	11454918,11750180
DB00285	82071	P28335	3358	Ki	5852.32169	3	PDSP Ki	7855217,11454918,11750180
DB00285	82071	P28566	3354	Ki	10001	1	PDSP Ki	11750180
DB00285	82071	P30939	3355	Ki	10001	1	PDSP Ki	11750180
DB00285	82071	P31645	6532	Kd	8.9	1	ChEMBL	9871604
DB00285	82071	P35367	3269	Ki	10001	2	PDSP Ki	7855217,11750180
DB00285	82071	P41595	3357	Ki	10001	1	PDSP Ki	11750180
DB00285	82071	P50406	3362	Ki	2792	1	PDSP Ki	11750180
DB00285	82071	Q01959	6531	Kd	9300	1	ChEMBL	9871604
DB00285	50400815	P23975	6530	IC50	335.18055	2	ChEMBL	21413808,23061607
DB00285	50400815	P31645	6532	IC50	11.83216	2	ChEMBL	21413808,23061607
DB00285	50400815	Q01959	6531	IC50	5435.81641	2	ChEMBL	21413808,23061607
DB00285	50400816	P23975	6530	IC50	61	1	ChEMBL	21413808
DB00285	50400816	P31645	6532	IC50	30	1	ChEMBL	21413808
DB00285	50400816	Q01959	6531	IC50	19600	1	ChEMBL	21413808
DB00286	50366524	O15439	10257	IC50	65383.48415	2	ChEMBL	12523936
DB00286	50366524	P08842	412	Ki	60000	1	ChEMBL	14684318
DB00289	50022784	P08172	1129	Ki	1435.27001	2	PDSP Ki	7855217,12431845
DB00289	50022784	P08908	3350	Ki	3162.43577	2	PDSP Ki	7855217,12431845
DB00289	50022784	P08913	150	Ki	2966.47939	2	PDSP Ki	7855217,12431845
DB00289	50022784	P10635	1565	IC50	2000	1	ChEMBL	18954981
DB00289	50022784	P23975	6530	Ki	3.70236	3	PDSP Ki	9537821,12431845
DB00289	50022784	P25929	4886	Ki	1000	1	PDSP Ki	12431845
DB00289	50022784	P28221	3352	Ki	1000	1	PDSP Ki	12431845
DB00289	50022784	P28222	3351	Ki	1000	1	PDSP Ki	12431845
DB00289	50022784	P28223	3356	Ki	1000	1	PDSP Ki	12431845
DB00289	50022784	P28335	3358	Ki	969.53597	2	PDSP Ki	7855217,12431845
DB00289	50022784	P31645	6532	Ki	26.17824	2	PDSP Ki	9537821,12431845
DB00289	50022784	P35367	3269	Ki	2345.20788	2	PDSP Ki	7855217,12431845
DB00289	50022784	P41146	4987	IC50	5001	1	ChEMBL	15225731
DB00289	50022784	P50406	3362	Ki	1000	1	PDSP Ki	12431845
DB00289	50022784	Q01959	6531	Ki	1314.98115	3	PDSP Ki	9537821,12431845
DB00289	50366567	P10635	1565	IC50	2000	1	ChEMBL	18672364
DB00289	50366567	P23975	6530	Kd	2.03	1	ChEMBL	9871604
DB00289	50366567	P31645	6532	Kd	8.9	1	ChEMBL	9871604
DB00289	50366567	Q01959	6531	Kd	1080	1	ChEMBL	9871604
DB00289	50366567	Q12809	3757	IC50	2100	1	ChEMBL	18954038
DB00291	50003677	P10635	1565	IC50	65100	1	ChEMBL	15481972
DB00292	50125935	P15538	1584	IC50	0.5	3	ChEMBL	20121113
DB00292	50125935	P19099	1585	IC50	0.25713	3	ChEMBL	20121113
DB00293	18795	P00374	1719	IC50	21000	2	BindingDB,ChEMBL	16279780,20056546
DB00293	18795	P04818	7298	IC50	1260.45251	21	BindingDB,ChEMBL	20626411,16279780,20153089,8917644,11052789,12570380,15837298,15615522,20056546,20092323,22739090,23490159,23665106
DB00294	50423516	P04278	6462	Kd	5.9	1	ChEMBL	18330978
DB00295	86258	P41143	4985	Ki	1022.64587	2	PDSP Ki	15054115,18311899
DB00295	86258	P41145	4986	Ki	93.68564	2	PDSP Ki	15054115,18311899
DB00295	50000092	O15245	6580	IC50	28000	1	ChEMBL	18788725
DB00295	50000092	P08183	5243	IC50	50001	3	ChEMBL	12699389
DB00295	50000092	P08684	1576	IC50	50001	1	ChEMBL	12699389
DB00295	50000092	P35372	4988	Ki	2.35595	22	ChEMBL	12166947,12372519,19627147,21684752,21570305,22341895,2567782,9651168,11000010,12930147,15055988,16392810,16913723,17887741,21621410,22439881,22680612
DB00295	50000092	P41143	4985	Ki	262.63402	16	PDSP Ki,ChEMBL	7932177,8114680,9686407,1315868,9873439,9873603,1652025,1846921,11425545,1967312,12372519,7932535,8642554,9651168,1323679
DB00295	50000092	P41145	4986	Ki	65.89891	24	PDSP Ki,ChEMBL	7932177,8114680,9686407,1315868,12166947,12372519,19932964,22341895,2567782,9651168,11000010,12930147,12699394,14998329,15055988,16392810,16913723,17887741,20478711,22439881,22680612,23419026
DB00295	50000092	P41146	4987	Ki	13.9	1	ChEMBL	16777416
DB00295	50000092	Q12809	3757	IC50	1e+06	1	ChEMBL	15911273
DB00295	50000092	Q99720	10280	Ki	31624.51582	2	ChEMBL	7932535
DB00297	50350789	Q12809	3757	IC50	84000	1	ChEMBL	21624711
DB00297	50350790	Q12809	3757	IC50	26532.99832	2	ChEMBL	21624711
DB00297	50350791	Q12809	3757	IC50	13000	2	ChEMBL	21624711
